id	name	definition	synonyms
DOID:0060880	renal hypomagnesemia 3	A hypomagnesemia characterized by autosomal recessive inheritance of excessive urinary Ca(2+) and Mg(2+) excretion that has material_basis_in homozygous or compound heterozygous mutation in the CLDN16 gene on chromosome 3q28. [url:https\://www.ncbi.nlm.nih.gov/pubmed/10390358, url:https\://www.ncbi.nlm.nih.gov/pubmed/16501001]	familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement,FHHNC without severe ocular involvement,HOMG3,isolated renal hypomagnesemia,primary hypomagnesemia due to defect in renal tubular transport of magnesium,renal hypomagnesemia type 3
DOID:0060881	renal hypomagnesemia 5 with ocular involvement	A hypomagnesemia characterized by autosomal recessive inheritance of renal magnesium wasting with hypercalcinosis, progressive renal failure and severe ocular involvement that has material_basis_in homozygous mutation in the CLDN19 gene on chromosome 1p34.2. [url:https\://www.ncbi.nlm.nih.gov/pubmed/17033971]	bilateral macular coloboma with hypercalciuria,familial hypomagnesemia with hypercalciuria, nephrocalcinosis and severe ocular involvement,FHHNC with severe ocular involvement,hypercalciuria-bilateral macular coloboma syndrome,Meier-Blumberg-Imahorn syndrome
DOID:0060882	renal hypomagnesemia 4	A hypomagnesemia characterized by isolated hypomagnesemia due to renal loss with normal serum calcium levels and urinary calcium excretion that has material_basis_in variation in the chromosome region 4q25. [url:https\://www.ncbi.nlm.nih.gov/pubmed/12584272, url:https\://www.ncbi.nlm.nih.gov/pubmed/17671655]	HOMG4
DOID:0060883	intestinal hypomagnesemia 1	A hypomagnesemia characterized by very low serum magnesium levels due to defects in intestinal absorbtion and kidney excretion and secondary hypocalcemia that has material_basis_in homozygous or compound heterozygous mutations in the TRPM6 gene on chromosome 9q21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/12032568, url:https\://www.ncbi.nlm.nih.gov/pubmed/12032570, url:https\://www.ncbi.nlm.nih.gov/pubmed/18818955]	HOMG1,hypomagnesemia caused by selective magnesium malabsorption,hypomagnesemia intestinal type 1,hypomagnesemic tetany,intestinal hypomagnesemia with secondary hypocalcemia,primary hypomagnesemia with secondary hypocalcemia
DOID:0060884	renal hypomagnesemia 6	A hypomagnesemia characterized by autosomal dominant inheritance of severely lowered serum magnesium levels without other electrolyte disturbances or abnormalities in urinary magnesium excretion that has material_basis_in heterozygous mutation in the CNNM2 gene on chromosome 10q24. [url:https\://www.ncbi.nlm.nih.gov/pubmed/21397062]	HOMG6
DOID:0060885	renal hypomagnesemia 2	A hypomagnesemia characterized by autosomal dominant inheritance of hypomagnesemia due to renal magnesium loss that has material_basis_in heterozygous mutation in the FXYD2 gene on chromosome 11q23. [url:https\://www.ncbi.nlm.nih.gov/pubmed/11062458, url:https\://www.ncbi.nlm.nih.gov/pubmed/3298795]	autosomal dominant primary hypomagnesemia with hypocalciuria,HOMG2
DOID:0060886	osteopathia striata with cranial sclerosis	An osteosclerosis characterized by longitudinal striations of the metaphyses of the long bones, sclerosis of the craniofacial bones, macrocephaly, cleft palate and hearing loss in females and fetal or neonatal lethality in males that has material_basis_in mutation in the AMER1 gene on chromosome Xq11. [url:https\://www.ncbi.nlm.nih.gov/pubmed/19079258]	hyperostosis generalisata with striations,Robinow-Unger syndrome
DOID:0060887	ossification of the posterior longitudinal ligament of spine	A connective tissue disease characterized by ectopic ossification of the posterior longitudinal spinal ligament resulting in spinal cord compression, myelopathy and hyperreflexia. [url:https\://www.ncbi.nlm.nih.gov/pubmed/27374772]	OPLL
DOID:0060888	transient myeloproliferative syndrome	A myeloproliferative neoplasm characterized by leukocytosis in newborns with Down syndrome. [url:https\://www.cancer.gov/publications/dictionaries/cancer-terms/def/792759, url:https\://www.ncbi.nlm.nih.gov/pubmed/6229618]	MST,TAM,transient abnormal myelopoiesis,transient leukemia,transient leukemia of Down syndrome,transient myeloproliferative disease
DOID:0060889	prune belly syndrome	A syndrome that is characterized by megacystis with disorganized detrusor muscle, cryptorchidism, and thin abdominal musculature with overlying lax skin and that has_material_basis_in homozygous mutation in the CHRM3 gene on chromosome 1q43. [url:https\://en.wikipedia.org/wiki/Prune_belly_syndrome, url:https\://www.ncbi.nlm.nih.gov/pubmed/15912376, url:https\://www.ncbi.nlm.nih.gov/pubmed/22077972]	abdominal muscle deficiency syndrome,Eagle-Barret syndrome,Obrisnksy syndrome
DOID:0060890	ectopic Cushing syndrome	A primary hyperaldosteronism that is characterized by a tumor outside the pituitary gland produces a hormone called adrenocorticotropic hormone. [url:https\://www.ncbi.nlm.nih.gov/pubmed/27387249]	Cushing syndrome due to ectopic ACTH secretion,ectopic ACTH secreting tumor
DOID:0060891	Parkinson's disease 19A	An early-onset Parkinson's diseas that has_material_basis_in homozygous mutation in the DNAJC6 gene on chromosome 1p31. [url:https\://www.ncbi.nlm.nih.gov/pubmed/22563501, url:https\://www.ncbi.nlm.nih.gov/pubmed/23211418, url:https\://www.ncbi.nlm.nih.gov/pubmed/26703368]	juvenile onset Parkinson disease 19A,juvenile onset Parkinson's disease 19A
DOID:0060892	late onset Parkinson's disease	A Parkinson's disease characterized by onset of motor symptoms typically after 60 years of age. [url:https\://www.ncbi.nlm.nih.gov/pubmed/25904081]	late onset Parkinson disease
DOID:0060893	juvenile-onset Parkinson's disease	An early-onset Parkinson's disease that is characterized by onset of motor symptoms prior to 21 years of age. [url:https\://www.ncbi.nlm.nih.gov/pubmed/25904081]	juvenile-onset Parkinson disease
DOID:0060894	early-onset Parkinson's disease	A Parkinson's disease characterized by onset of motor symptoms early than typically seen, usually prior to 50 years of age. [url:https\://www.ncbi.nlm.nih.gov/pubmed/25904081]	early-onset Parkinson disease
DOID:0060895	Parkinson's disease 4	A late onset Parkinson disease that has_material_basis_in heterozygous triplication of the alpha-synuclein gene on chromosome 4q22. [url:https\://www.ncbi.nlm.nih.gov/pubmed/14755720, url:https\://www.ncbi.nlm.nih.gov/pubmed/17251522]	autosomal dominant Lewy body Parkinson disease 4,autosomal dominant Parkinson disease 4,autosomal dominant Parkinson's disease 4
DOID:0060896	Parkinson's disease 23	An early-onset Parkinson disease that has_material_basis_in homozygous or compound heterozygous mutation in the VPS13C gene on chromosome 15q22. [url:https\://www.ncbi.nlm.nih.gov/pubmed/26942284]	autosomal recessive early-onset Parkinson disease 23,autosomal recessive early-onset Parkinson's disease 23
DOID:0060897	Parkinson's disease 17	A late-onset Parkinson disease that has_material_basis_in heterozygous mutation in the VPS35 gene on chromosome 16q13. [url:https\://www.ncbi.nlm.nih.gov/pubmed/21763483]	autosomal dominant Parkinson disease 17,Parkinson disease 17
DOID:0060898	Parkinson's disease 20	An early-onset Parkinson disease that has_material_basis_in homozygous mutation in the SYNJ1 gene on chromosome 21q22. [url:https\://www.ncbi.nlm.nih.gov/pubmed/23804563, url:https\://www.ncbi.nlm.nih.gov/pubmed/23804577]	early-onset Parkinson disease 20,early-onset Parkinson's disease 20
DOID:0060900	Parkinson's disease 14	A late-onset Parkinson disease that has_material_basis_in homozygous mutation in the PLA2G6 gene on chromosome 22q13. [url:https\://www.ncbi.nlm.nih.gov/pubmed/18570303]	autosomal recessive Parkinson disease 14,autosomal recessive Parkinson's disease 14,Dystonia-Parkinsonism Adult-Onset
DOID:0060901	Waldenstroem's macroglobulinemia	A lymphoplasmacytic lymphoma characterized by the accumulation of monoclonal cells in the bone marrow and peripheral lymphoid tissues, and associated with the production of serum immunoglobulin M (IgM) monoclonal protein. [url:http\://www.orpha.net/consor/cgi-bin/Disease_Search.php?lng=EN&data_id=10313, url:https\://www.ncbi.nlm.nih.gov/pubmed/10632755]	lymphoplasmacytic lymphoma with IgM gammopathy,Waldenstrom Macroglobulinemia
DOID:0060902	Norman-Roberts syndrome	A lissencephaly that has_material_basis_in homozygous mutation in the gene encoding reelin (RELN) on chromosome 7q22. [url:https\://www.ncbi.nlm.nih.gov/pubmed/10973257, url:https\://www.ncbi.nlm.nih.gov/pubmed/15083694]	lissencephaly 2,lissencephaly syndrome, Norman-Roberts type
DOID:0060903	thrombosis	A vascular disease caused by the formation of a blood clot inside a blood vessel, obstructing the flow of blood through the circulatory system. [url:https\://en.wikipedia.org/wiki/Thrombosis]	
DOID:0060904	legume allergy	A fruit allergy triggered by Fabaceae (legume) plant fruit or seed food product. [url:https\://en.wikipedia.org/wiki/Legume]	Fabaceae allergy
DOID:0060911	karyomegalic interstitial nephritis	An interstitial nephritis characterized by nephritis, interstitial fibrosis, and enlarged and atypical tubular epithelial cell nuclei that has_material_basis_in homozygous or compound heterozygous mutation in the FAN1 gene on chromosome 15q13.3. [url:https\://www.ncbi.nlm.nih.gov/pubmed/16678356, url:https\://www.ncbi.nlm.nih.gov/pubmed/22772369]	KIN,KMIN
DOID:0070000	3-methylglutaconic aciduria type 8	A 3-methylglutaconic aciduria that has_material_basis_in homozygous mutation in the HTRA2 gene on chromosome 2p13. [url:https\://www.ncbi.nlm.nih.gov/pubmed/27208207, url:https\://www.ncbi.nlm.nih.gov/pubmed/27696117]	3-methylglutaconic aciduria type VIII, MGCA8
DOID:0070001	obsolete neoplastic disease	A disease of cellular proliferation that results in an abnormal mass of tissue. [url:http\://en.wikipedia.org/wiki/Neoplasm]	
DOID:0070002	3-methylglutaconic aciduria type 9	A 3-methylglutaconic aciduria that has_material_basis_in homozygous mutation in the TIMM50 gene on chromosome 19q13. [url:https\://www.ncbi.nlm.nih.gov/pubmed/27573165]	3-methylglutaconic acuduria type IX, MGCA9
DOID:0070003	blastoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from precursor cells called blast cells. [url:https\://en.wikipedia.org/wiki/Blastoma]	
DOID:0070004	myeloid neoplasm	A bone marrow cancer that is formed of any one of the bone marrow cells belonging to the granulocytic (neutrophil, eosinophil, basophil), monocytic/macrophage, erythroid, megakaryocytic and mast cell lineages. [url:http\://www.bloodjournal.org/content/bloodjournal/128/3/462.full.pdf, url:https\://www.ncbi.nlm.nih.gov/pubmed/19357394]	myeloma
DOID:0070005	Seckel syndrome 9	A Seckel syndrome that has_material_basis_in homozygous mutation in the TRAIP gene on chromosome 3p21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/26595769]	SCKL9
DOID:0070006	Seckel syndrome 6	A Seckel syndrome that has_material_basis_in homozygous mutation in the CEP63 gene on chromosome 3q22. [url:https\://www.ncbi.nlm.nih.gov/pubmed/21983783]	SCKL6
DOID:0070007	Seckel syndrome 1	A Seckel syndrome that has_material_basis_in homozygous or compound heterozygous mutation in the ATR gene on chromosome 3q23. [url:https\://www.ncbi.nlm.nih.gov/pubmed/12640452]	microcephalic primordial dwarfism I,SCKL1
DOID:0070008	Seckel syndrome 10	A Seckel syndrome that has_material_basis_in compound heterozygous mutation in the NSMCE2 gene on chromosome 8q24. [url:https\://www.ncbi.nlm.nih.gov/pubmed/25105364]	SCKL10
DOID:0070009	Seckel syndrome 8	A Seckel syndrome that has_material_basis_in homozygous mutation in the DNA2 gene on chromosome 10q21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/24389050]	SCKL8
DOID:0070010	Seckel syndrome 4	A Seckel syndrome that has_material_basis_in homozygous mutation in the CENPJ gene on chromosome 13q12. [url:https\://www.ncbi.nlm.nih.gov/pubmed/20522431]	SCKL4
DOID:0070011	Seckel syndrome 7	A Seckel syndrome that has_material_basis_in compound heterozygous mutation in the NIN gene on chromosome 14q22. [url:https\://www.ncbi.nlm.nih.gov/pubmed/22933543]	SCKL7
DOID:0070012	Seckel syndrome 5	A Seckel syndrome that has_material_basis_in homozygous or compound heterozygous mutation in the CEP152 gene on chromosome 15q21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/21131973]	SCKL5
DOID:0070013	Seckel syndrome 2	A Seckel syndrome that has_material_basis_in homozygous mutation in the RBBP8 gene on chromosome 18q11. [url:https\://www.ncbi.nlm.nih.gov/pubmed/21998596]	microcephalic primordial dwarfism 2,SCKL2,Seckel-type dwarfism 2
DOID:0070014	autosomal dominant dyskeratosis congenita 1	A dyskeratosis congenita that has_material_basis_in an autosomal dominant mutation of TERC on chromosome 3q26.2. [url:https\://www.ncbi.nlm.nih.gov/pubmed/11574891]	DKCA1,Dyskeratosis Congenita, Scoggins Type
DOID:0070015	autosomal recessive dyskeratosis congenita 1	A dyskeratosis congenita that has_material_basis_in an autosomal recessive mutation of NOLA3 on chromosome 15q14. [url:https\://www.ncbi.nlm.nih.gov/pubmed/17507419]	DKCB1
